10000 100000
4931 9955 63
4332 8319 37
8525 393 94
8483 9687 63
5977 7311 31
1492 2957 73
2536 8535 13
7558 6033 9
324 3136 90
876 5746 44
4242 298 76
9329 8376 29
378 4860 53
5758 5781 42
3551 28 48
7921 1374 99
965 686 41
3598 7384 6
7855 1930 81
2884 4567 12
9242 533 93
2431 9322 62
2041 5556 90
6857 920 58
4542 4858 0
9227 6548 66
7812 5831 10
6815 8390 14
1415 8462 52
1576 8198 80
1936 9655 20
2976 1391 40
9146 2287 67
1036 7424 29
8000 1417 17
5506 3916 13
8829 9890 70
2430 1475 86
9845 7630 64
8421 6006 36
530 8960 39
7747 1783 33
3585 3254 55
4561 1840 89
6265 1423 75
531 4578 84
4670 7728 92
949 1873 57
2758 1878 1
2901 8908 95
2166 3270 97
9793 6766 2
6388 8069 83
3988 8789 88
5564 8809 10
4514 8895 5
4713 4984 9
200 4124 36
9915 4225 34
4927 6530 83
9708 6451 83
7064 977 14
5237 7929 77
9709 5112 80
1773 6077 20
1648 348 61
2601 9208 56
3940 7479 67
8210 4739 73
2760 795 80
744 5164 88
8983 5300 36
2466 2491 51
9846 1491 47
3354 8662 36
7491 5347 68
3957 5297 62
149 4996 40
7897 7241 4
9738 6027 94
9314 1582 65
7922 9173 68
5524 8023 5
9840 440 4
5036 6381 94
7581 3529 82
241 3665 87
9696 3869 82
1130 677 90
3287 226 77
2976 7545 96
7753 6867 4
5109 1336 27
9410 4703 16
7438 6447 12
8399 7128 25
8406 4937 58
7341 18 13
5452 225 15
2763 8077 72
4710 6147 15
7624 9476 56
9688 4284 43
2929 5538 64
6798 5029 16
4025 9619 80
9680 5941 15
4179 2268 28
8127 5360 50
7758 7306 42
3903 1312 27
837 7385 59
9707 463 15
7111 3013 65
2889 8292 7
1979 8722 98
8297 3782 6
3557 5223 80
1824 4434 20
7146 5131 18
8175 5375 35
3052 6213 29
9176 2244 96
9437 6596 39
9003 8137 12
151 8531 46
4990 3111 62
5230 4518 45
8461 5067 76
2942 3832 35
6405 1542 24
7249 7681 3
6851 9597 84
3213 1506 11
59 1904 56
268 6268 1
829 6344 23
3421 6485 44
4027 9372 87
841 8788 46
5014 6148 90
5101 6414 44
9847 2604 95
7840 7063 31
6711 187 23
1511 6111 55
9611 9748 53
6525 5266 78
1084 9012 74
6049 7217 86
9726 4579 12
7095 2283 11
1017 1999 58
2990 3488 39
1005 6033 52
6844 2434 30
5033 4050 8
2854 8245 36
501 6060 44
939 6486 23
9397 1033 65
6807 5438 64
6169 7738 97
1904 1657 2
1557 7533 39
201 5494 4
3905 3148 93
240 3811 68
3731 3036 83
9915 1139 28
304 532 11
375 794 2
7436 8976 1
3296 4037 48
549 3747 66
6404 7802 91
6858 2471 61
4568 2019 89
7173 6214 21
8524 3891 92
7584 4082 63
5006 8314 16
4689 2001 4
3599 481 25
9663 6265 61
9919 6452 10
6390 2568 31
9080 4648 82
8022 7408 82
682 785 13
117 3669 72
4853 6784 72
5726 1799 70
5022 2074 91
7238 8185 53
1437 9821 52
3256 966 29
8626 1470 33
1372 8784 43
1103 3492 63
1975 4910 61
3114 6282 28
6823 1134 63
1700 2465 48
7508 3259 76
7519 3008 10
4449 8107 99
8169 8342 82
6101 6935 75
8849 1964 40
8457 2364 55
5485 6058 24
3676 1055 26
8774 5364 73
6958 6551 9
9865 7003 79
2794 690 66
6776 9895 16
7365 1236 27
1516 6082 52
3546 8156 7
6480 9310 2
3111 7936 30
9449 6573 70
3273 4431 75
1678 5565 54
124 2814 34
6585 9484 9
7418 5585 1
1419 6663 77
192 9982 38
5710 7464 81
660 2062 57
5530 7416 46
9383 7708 41
3947 4969 53
3419 1851 61
1268 8197 0
1709 3232 64
26 5967 45
1357 6031 39
6019 24 61
9475 3354 19
368 9251 8
8479 379 30
7304 1731 90
201 6378 44
2051 4041 45
9279 8197 76
1540 2632 34
8665 5825 84
1367 7381 63
9458 8577 19
2514 2053 27
4058 5469 83
6856 5297 54
4747 7164 63
5432 7083 94
9646 2851 80
3359 9117 91
9452 208 73
2643 9503 25
7566 3796 54
9883 6259 73
9166 1364 67
9208 3585 74
4648 8818 38
1203 5602 70
9448 2629 1
5256 66 7
2247 7208 74
5996 4018 23
261 7597 46
2861 4092 16
5602 5515 45
3424 3625 47
2382 3200 15
6325 7394 8
2238 7514 25
60 6995 36
64 8823 24
7878 9714 3
2519 3398 3
3961 4864 30
8111 1317 92
8719 5325 23
549 3293 2
6367 2128 25
2247 7020 19
3252 965 73
2087 7999 43
4510 9149 76
4852 4155 61
3229 1395 81
2459 474 49
5038 1049 3
9799 6443 48
408 8060 19
5242 5358 34
3276 460 75
8738 7969 73
9697 6965 15
1217 5619 2
1596 8874 43
4174 839 81
6511 2859 39
9361 8240 21
5423 8271 70
7881 3624 26
4645 9185 57
5206 8262 12
1721 5346 24
3794 3495 0
7280 7838 33
1780 5698 91
215 8292 67
4553 6083 59
4315 9678 87
578 5484 0
9299 1516 36
6729 7238 30
7193 4067 16
435 2452 4
8339 291 15
1403 5484 10
7138 3187 57
455 1754 98
5411 8991 33
7389 6136 62
4192 4721 6
6332 5048 75
8274 8525 50
7396 5041 40
483 4497 66
2884 304 89
3207 3155 15
3452 4820 22
5826 9236 82
6027 9884 88
7375 7784 21
5872 6625 44
546 3978 77
2072 9321 15
9833 2010 77
9691 7892 88
5521 6774 0
4971 4356 25
7746 1767 68
4628 3963 39
8877 883 93
1070 4183 87
9946 892 78
2605 799 69
2746 5238 72
5338 4471 34
4754 6425 96
3070 1351 22
731 6833 90
6595 5027 10
3137 1099 16
2078 6259 32
4176 3614 68
4103 4042 68
8952 5221 71
2906 9180 25
1954 4051 15
8046 8381 71
2838 5049 86
8450 3273 56
4972 3161 57
3215 9052 79
1498 8398 20
2634 148 17
7700 7777 13
6482 3087 16
844 6148 26
2494 5482 51
2577 5384 44
3700 3474 30
5044 5872 84
3526 6074 5
7965 5240 15
9589 4368 84
3968 1435 63
2918 1001 78
6983 7925 58
7405 387 61
3571 6451 34
2128 9531 60
8170 1248 47
6292 3321 70
4559 822 47
5839 3352 47
6437 3821 98
6099 4564 79
5010 6403 81
2752 922 75
4686 3134 58
6873 2565 31
5577 1057 62
8708 6995 12
3600 5157 50
718 5704 54
8332 9391 70
8702 6235 96
9668 9986 77
4964 7028 88
3424 1602 20
2563 6716 57
3618 9351 2
5505 1479 88
7170 4760 94
9409 6570 9
1995 3738 60
7608 9642 80
3630 9939 14
937 7899 91
4025 9539 76
3032 6645 53
4459 9832 19
3984 426 59
8300 6816 23
2992 3162 14
6200 5800 29
5049 1526 16
246 8784 76
965 446 50
3337 4504 96
1246 6678 84
67 17 92
9733 8652 62
7207 2573 3
5482 5780 88
9453 8272 16
4266 5289 84
3709 4641 13
2926 6490 78
9969 4094 51
9276 6291 45
3163 3207 94
7743 1225 97
4386 6520 10
8015 7410 24
4368 7981 23
3519 846 97
5950 9562 39
2980 1367 90
2967 3522 85
751 4800 87
6349 7857 46
5424 9424 21
6434 5527 38
8396 713 9
1017 3453 25
4627 9808 10
6881 5029 47
615 932 42
2676 8730 29
8882 8934 65
3879 3395 62
3408 9312 80
3860 8798 31
5635 8580 65
5495 9780 37
1954 2819 95
8938 2686 37
5451 36 58
4143 6796 28
5379 4632 24
6723 3174 61
8239 6901 26
3352 7253 87
706 7230 40
1662 4674 82
8311 7661 61
4548 5131 61
9453 3484 46
5064 4652 39
6212 7205 56
4937 8648 27
7826 300 39
5206 4589 15
7034 1518 13
3526 1195 89
4847 816 50
2166 2685 29
4362 7494 27
1733 1496 22
8274 2532 49
3112 3766 73
5633 4785 64
5045 2955 19
2125 8291 88
2165 9700 81
6872 1713 16
3205 943 76
2610 4903 27
7554 9374 66
5744 7621 84
586 8652 67
9459 2658 92
9906 7290 4
6625 4096 84
5583 8211 47
9149 8044 11
4945 4044 95
364 7149 27
7131 2928 93
9652 3281 42
8125 2416 57
2816 3518 21
452 226 20
283 4669 44
6375 6474 8
1586 851 80
5315 545 23
4482 2700 8
2453 7418 11
6146 7973 58
9854 5518 71
9720 720 61
1062 6439 38
9103 743 88
8693 3134 42
5388 4357 27
324 830 25
7436 9903 53
830 9534 3
2470 7895 21
775 4581 87
364 8592 27
3734 7171 98
2768 5345 77
5141 9432 7
2829 524 1
3255 8644 79
6458 6845 81
2334 451 20
6101 615 17
8395 3864 37
7069 220 43
4785 674 34
7825 2303 15
7056 7270 32
2807 1134 26
3780 8946 4
1966 1916 68
6580 5020 74
8121 9500 56
9453 2027 66
9964 7222 48
6355 8935 61
9366 6272 55
8284 6652 78
1954 8448 88
1857 3045 31
9060 1331 36
9628 3348 96
6805 5098 77
7338 7168 84
631 9588 4
1343 4879 71
5126 8989 1
918 9826 24
5182 7970 95
5009 9143 59
4818 8899 33
6556 8276 72
4191 8751 59
2669 794 48
9965 6722 24
1218 3798 97
5770 6781 4
8322 6994 18
6717 1285 99
987 7574 18
3238 1867 29
2728 9575 47
5642 8258 64
6987 7205 31
1617 2615 17
5202 1897 94
6285 5248 91
4246 9186 44
2731 6995 10
2464 6347 28
3608 7449 34
805 5138 33
6961 1682 97
8423 218 6
2396 6560 4
7064 1265 66
2065 9604 43
3226 2720 24
2017 8181 85
8313 3632 85
1141 947 77
4555 601 98
1888 8721 30
7504 7819 46
2805 1310 96
1555 3842 94
3313 6358 84
3823 1344 7
1474 2852 0
690 3478 92
4731 4038 32
1077 4229 32
5656 1462 98
3090 5947 86
4295 1246 3
3402 2993 67
1772 6150 50
653 5244 60
4583 2732 2
3835 7537 76
6148 2807 81
3160 3670 53
9605 5427 36
3229 794 70
5607 5683 5
590 7244 70
288 3094 91
8998 9508 57
5184 3621 63
8465 9346 13
4093 7608 48
5167 1932 22
7893 1289 25
7157 3837 0
254 4365 1
2942 5422 80
6808 5416 92
2103 4641 13
4224 1733 51
6290 625 88
8507 2192 96
9637 7602 56
6910 5993 52
5826 7905 87
9837 8073 58
455 4157 74
977 9086 95
2010 5679 50
3953 9663 42
8399 7816 74
8704 4224 94
815 6210 19
6735 4111 12
926 7588 7
5752 9733 27
8370 3471 29
580 5134 53
6559 1615 73
4467 6468 31
9385 7041 41
5595 4787 5
6242 7158 72
3213 5806 97
8447 8767 58
7799 111 53
1681 4897 38
7436 4368 85
7662 2706 65
6410 9743 95
1299 328 93
8746 3067 56
1029 5654 56
2744 3920 82
1419 903 38
3964 1812 70
7122 313 19
736 1190 70
8861 600 6
9518 8816 79
9320 7634 72
1253 2023 15
8964 9871 83
4850 6474 55
5742 8012 98
1624 6302 38
5720 6929 15
5261 3793 94
7062 2155 10
1765 3750 71
2040 3676 15
8399 7655 57
2033 6450 70
5454 6067 33
6230 6789 76
1287 8578 69
3046 8263 98
1188 9173 19
783 4168 47
2830 6088 72
6662 3035 47
573 8409 2
3050 4101 41
8072 9248 61
3888 3667 86
6744 5684 73
1751 1611 29
8098 9070 96
2920 7273 85
5234 1217 94
7934 2846 30
5712 3758 65
8739 4943 53
2185 5288 23
7409 2099 35
451 8444 19
8545 3314 49
2230 8033 7
9404 4562 47
4520 968 99
4750 2839 32
7415 8849 78
7531 8980 55
7429 890 50
4200 1151 28
3190 6505 88
633 1750 4
2223 2827 10
2210 6947 86
4692 8737 25
242 8557 44
6069 9074 26
5522 2200 2
2118 8602 9
9385 745 1
270 6311 39
1147 3468 9
438 8015 91
6893 3366 89
2399 245 51
5287 1517 48
5769 6034 63
1249 8263 32
4859 7532 7
6457 6498 3
8182 7670 18
5314 499 38
5971 4408 66
6855 156 29
8170 6264 73
8565 2774 38
1022 4463 79
4157 3245 44
7066 2960 18
3917 1166 35
1497 6030 90
250 8666 74
5202 4496 7
5297 3296 44
2551 4650 90
5553 6092 14
104 3750 12
2143 8913 92
882 6511 52
3094 3646 99
6631 7769 18
65 3951 27
7125 5957 12
4079 1784 10
2762 7916 13
623 6249 95
9922 5214 38
8103 9345 68
1533 7947 45
5148 5441 16
6661 625 50
7591 3034 83
9039 5830 10
4930 3736 11
7624 5500 73
6917 18 79
7526 6818 2
888 8702 79
513 2521 44
4435 4468 52
2495 2710 10
2005 4382 95
25 4689 85
2656 3474 35
7602 2374 6
9813 8120 31
5193 8886 13
6087 2444 57
2518 1372 5
3731 7564 2
2582 7082 39
8362 2021 0
2832 1612 66
1870 4793 42
2029 4415 89
9383 4183 11
2126 4716 90
460 8041 27
203 781 11
2394 6876 55
6325 8130 88
7041 8787 56
4422 7715 80
8683 1244 50
8333 4903 15
5314 1494 95
4097 3499 7
4664 2852 91
3168 1466 31
1301 7996 60
8998 9547 7
9606 1928 70
9204 7962 42
8083 6186 63
8400 9632 56
1714 1290 7
9375 8063 41
1575 8323 70
7412 9303 97
4877 7356 3
1385 8897 21
5962 761 18
7527 4042 90
6047 3586 4
4129 988 62
6700 5023 71
3290 2527 29
686 4068 74
4380 2243 9
4904 1632 22
1045 7672 56
3231 4845 39
7886 2510 77
7893 6534 1
9743 375 92
7183 8001 79
8337 8547 64
8668 4035 84
798 1573 83
2191 7940 53
7884 4267 38
733 9483 63
2196 4502 21
196 3335 23
7786 7296 27
7957 3675 73
3731 5192 2
7529 9958 38
8633 1956 32
4021 8925 71
4341 3498 71
710 7894 48
2594 2368 43
2652 2176 18
3622 8752 79
8789 3352 74
1053 1478 11
9652 666 58
8721 4288 30
2111 4931 97
7634 1235 32
591 9163 63
1069 9187 81
3246 9620 80
6260 8476 25
7693 7517 62
6612 7933 2
5529 9647 25
6095 5360 14
3732 7082 95
7645 961 88
6376 2793 32
3811 8404 56
7408 9467 99
3529 3567 68
7428 218 91
8173 7642 30
6301 2872 27
8294 8185 49
6516 640 42
1176 9003 88
4231 9230 73
7289 5649 37
8625 5687 10
6527 7207 21
6624 9219 24
4508 172 89
9819 5831 17
1330 9398 37
8099 8458 37
8869 2622 80
4010 4996 78
1614 611 73
5026 8627 11
9630 9056 34
9968 1264 30
1716 1284 98
7768 8716 67
9029 1715 97
5050 2960 51
6489 9976 46
9862 1242 9
7418 5814 99
765 2787 74
4343 91 27
2026 3755 66
1021 3419 18
5962 5589 60
6284 2294 0
5012 902 42
9080 4741 21
5148 3666 26
2830 2140 17
6366 9100 92
5370 2282 11
2367 8439 57
3627 7827 26
4759 617 93
5612 9223 13
8562 7352 11
6092 5947 72
7088 6266 59
7389 9245 92
5697 2705 22
4968 6553 35
1516 4635 95
4573 7804 21
9284 246 69
9710 1150 62
8298 1328 36
1687 4132 35
5733 8786 20
6180 5499 73
3805 2098 45
4086 6300 26
3719 4730 1
2622 1152 70
5401 2050 31
7385 5511 22
6043 6894 44
2787 8031 77
4059 9278 2
7049 7776 1
2694 9204 77
3926 8897 11
8093 4934 45
9665 6955 22
9842 3898 23
1958 1095 90
3451 3169 26
3350 2638 58
7949 5718 71
7002 9007 56
149 1768 62
990 3 14
9431 3845 6
6236 2208 32
4310 6872 54
8507 8097 24
4333 7649 2
3260 4058 59
4150 7774 14
5921 9565 25
8330 649 90
9593 3098 50
598 8373 39
9327 8522 3
1739 5164 33
7376 9248 21
1142 9369 26
4621 6287 40
1081 1155 69
5051 2686 5
1614 2212 36
6608 7396 55
977 3997 16
3490 582 48
478 7742 22
5427 2267 57
6100 4530 27
4406 1535 61
9581 7842 42
802 8264 7
5423 5317 66
8525 763 80
1803 8230 64
8274 7710 75
326 4282 25
7969 614 1
2459 6755 28
5486 9009 56
243 2697 80
6585 8796 27
4290 9589 34
7855 1473 70
4931 5407 58
6251 3340 53
3962 4489 4
9968 7374 13
6176 6731 48
9262 925 21
6210 6512 89
5403 6686 94
8590 1106 96
9076 8267 99
2796 9989 57
5858 7811 40
2010 4660 23
3319 7003 15
1961 5501 20
1107 9467 41
5924 6311 70
5857 110 19
9852 7287 14
1349 2641 89
2837 7585 87
5141 4718 75
4393 3435 17
7197 7631 72
3263 4903 96
6273 3066 83
3524 4208 85
210 1578 7
4646 9875 30
215 4172 94
6916 3241 18
646 4954 49
3498 3230 89
6194 329 13
7080 8227 64
2285 1345 52
9664 7133 25
3421 2263 31
2333 5456 98
1139 5032 0
1627 8401 31
9005 5484 93
1030 5508 76
5489 5255 83
3453 7350 91
9554 3521 85
4258 3788 29
6306 1757 80
2111 6514 75
5319 9888 40
749 9216 29
5714 3271 27
1508 636 20
2724 2648 85
2767 2917 65
5779 5490 7
8278 4451 76
2293 8985 47
5366 3455 37
520 9553 81
4662 5555 18
7802 5493 75
6308 6869 82
5531 1312 1
7475 2824 70
3546 2938 96
7104 6986 80
241 5097 63
2139 6189 91
5994 9355 81
7656 5370 37
4241 2077 14
145 8021 51
3886 4102 3
2762 6991 44
673 2087 96
3776 3877 55
6830 3966 49
8860 4536 43
3110 2097 15
5863 7492 85
6567 8364 90
4015 8142 77
1643 466 53
5355 1007 88
889 7656 34
2745 682 63
2031 9676 27
4248 4652 0
7889 3222 68
2527 2099 60
5086 1531 86
3839 1698 15
4996 8060 31
9558 7770 37
5346 1396 90
7193 19 62
2299 7288 84
6936 716 56
1996 4698 94
616 6529 21
1937 5539 5
9177 2194 85
1570 4044 48
6194 9273 57
8020 6314 80
7114 4632 79
5137 7270 62
2891 3622 17
9040 7380 11
8123 8802 63
1377 2513 64
3921 6830 40
1135 5431 8
2522 895 62
8552 7658 3
9892 5515 71
4668 2412 65
3708 4663 30
1743 7115 95
1676 5927 98
9618 7371 40
4151 9026 57
4038 8405 37
2812 7811 79
576 5988 29
6574 7149 25
6392 3801 36
5271 5368 18
365 563 74
8606 7620 36
8911 5157 1
3032 9466 29
7806 93 15
2495 4117 3
7832 1638 49
4554 8394 28
9077 3701 18
4592 1586 68
1105 67 88
3662 2477 66
6609 2640 16
7912 4379 86
3940 6284 70
4674 1788 22
3592 6103 48
6366 8992 13
4538 6110 85
1866 6634 28
1597 1442 50
7538 7345 17
4544 4142 26
2011 1869 92
3763 494 65
7312 1321 16
7870 6806 31
6171 4858 62
6530 1390 34
4170 4594 6
2777 495 12
6956 5159 24
5643 9018 44
8986 1920 3
1675 6400 6
6947 2134 63
8668 8628 67
3787 4851 76
8440 4243 20
9368 8922 75
3886 5025 42
1666 5806 44
9295 7958 89
1716 8681 42
2037 9747 51
5528 8236 83
1694 5958 70
3788 3670 62
9641 5493 68
7924 9449 18
8718 3417 78
7310 4962 27
9554 5823 80
5732 9928 39
4645 3929 0
7871 5606 37
9264 4313 80
5967 987 75
3302 1763 55
9735 4623 68
8887 4700 24
5288 1585 19
2371 2957 70
237 6178 7
9478 1699 89
2823 3205 59
8740 6751 24
4813 7388 40
7702 554 73
5888 2665 37
3551 2476 87
1266 2494 13
1495 5690 89
4628 298 61
2999 6051 95
5111 650 72
5323 3964 67
8156 8309 19
6567 4225 27
8902 508 83
9178 7851 65
5202 775 95
4747 7415 11
3648 3095 85
8703 1257 14
5466 6278 56
9437 7303 52
1136 4669 74
4742 5186 91
1725 6998 56
388 2975 22
8911 2519 65
8625 8909 34
1788 5671 22
2322 8796 13
7650 3416 87
4369 2130 57
9189 7906 11
1349 9839 46
7094 2774 67
9671 2656 12
1758 494 92
3611 5323 45
7505 9157 69
7387 5298 51
7644 63 15
3776 1912 83
2411 1956 37
9425 3209 73
3353 9295 29
3764 3455 2
1428 1186 81
5032 4682 4
1151 5248 5
2056 6353 98
1061 4743 65
6807 506 31
2590 6900 20
353 8211 44
5857 1173 21
4285 2386 46
3197 8127 17
9451 3162 61
8318 2169 28
9624 7210 77
2711 1534 47
2345 6914 33
7410 4573 6
3306 9511 99
2335 5733 99
4232 58 43
2194 7546 41
9349 902 98
5319 6550 0
5756 4352 42
5247 5593 38
3146 6444 14
7746 9854 30
1608 1298 28
6005 8007 41
9189 3482 77
7436 5403 3
3384 9377 82
9252 2821 91
7969 7519 64
671 5067 81
1595 2773 19
9291 3199 44
3237 3822 36
2547 1841 20
1052 4192 16
5753 8106 38
9800 1632 52
342 5857 49
1381 8398 37
3176 9522 13
6065 6532 40
1708 1764 54
7530 9159 63
7850 909 69
8363 8438 95
1644 3736 2
8676 8363 44
3511 4075 8
8854 8674 67
9306 409 27
6389 7937 52
9055 3888 5
9059 2138 28
5756 844 76
6970 8388 6
4209 7186 15
2925 7032 6
8118 5856 9
1343 7098 74
1353 9036 74
2923 4341 21
9980 7929 64
8793 8469 28
5053 9410 49
3655 5946 40
1600 1960 51
325 7426 30
8695 997 15
8676 7544 91
8877 337 19
1046 298 81
7701 3811 63
527 4060 60
5960 1752 8
4 8457 82
2159 2791 58
6294 1954 30
7717 645 49
3199 5868 9
3570 3442 4
4082 7446 35
79 3874 82
4928 5788 17
4992 6501 82
8297 8438 67
7906 4617 13
9193 4085 45
6785 3433 41
597 1279 28
932 2431 31
8743 6219 87
8587 1532 55
1345 2822 66
144 3818 72
622 8325 40
7720 4213 41
5658 8198 24
2733 1192 72
8499 3561 61
7347 948 2
827 9552 21
7274 5887 14
7572 462 43
745 7305 88
8542 8636 97
6623 4735 26
9802 7573 93
1812 7458 90
9755 6858 27
1512 1180 90
3549 6837 24
5024 4280 72
8468 1857 3
2441 7191 37
7125 5655 77
64 5418 97
7537 816 34
9355 6044 62
705 2051 17
8404 8733 62
772 28 82
26 4118 16
6833 9570 26
6811 1166 15
9696 8889 58
286 5821 79
6746 315 8
4641 8711 1
4315 1027 97
4854 4866 64
3698 7823 15
5754 307 64
6185 9854 94
7140 1127 22
7243 4203 34
4590 6726 96
1934 6743 29
4921 405 15
3422 5715 32
4002 1599 18
1420 3520 12
3729 1802 71
1086 6238 63
6223 4286 30
8906 1704 27
2006 1684 58
8255 7732 40
6992 5386 46
5993 5140 5
23 2839 21
7481 1381 89
4859 4116 4
1789 7499 15
1693 4945 45
4385 6602 82
2252 670 45
8708 991 97
3835 3953 34
7895 6515 94
1617 925 71
7645 6504 49
6360 2877 72
1612 7309 68
4487 3749 10
4397 3806 18
4621 4344 59
1035 577 52
2387 6307 72
2425 3501 89
4110 7758 63
1927 7846 97
2022 3487 54
8693 6720 12
4186 7545 92
1975 1775 26
1549 3926 75
6538 4342 20
4722 8333 83
8826 6459 45
2881 1598 62
57 701 6
9288 9119 3
9388 1341 31
9212 5907 9
1056 1808 56
188 2457 78
7826 7012 86
2981 4414 40
2651 9671 37
8974 6691 41
919 5764 52
4093 8997 78
2766 921 73
8868 5213 73
7904 3439 52
3863 8597 32
3445 2367 22
1776 7044 68
4407 2492 8
4617 1555 30
4451 5875 44
1691 9984 40
738 7562 58
3267 372 60
7831 3514 47
1303 3269 69
8549 6668 12
8595 8884 36
9880 8271 50
53 8140 13
5729 5926 73
3673 5421 38
2620 9212 47
4945 6149 45
6735 2931 63
3125 7408 86
6273 4131 84
2495 8936 16
9314 9913 48
7897 2496 80
3001 7468 82
5936 8258 37
2632 6403 97
1915 8944 6
9464 4507 26
5246 5221 26
5341 1792 21
7456 2550 65
9807 4230 26
349 58 26
5897 3572 73
9985 5206 77
5293 8635 71
5468 7961 60
5378 8831 64
230 2085 36
3357 7830 75
7880 1419 18
394 2473 82
4979 8801 47
5873 1768 13
7697 7103 33
4880 121 62
7023 9307 75
6728 8600 77
1137 530 12
709 744 70
6250 958 83
7000 6419 50
1918 6978 53
905 9621 47
4618 1248 40
8655 4819 21
789 8510 2
4173 4064 82
8356 1065 27
